Gentlemen	generalization	album
project	generalization	peer-to-peer network
University of Akron	generalization	research university
electrolyte	generalization	electrolyte
ITIES	generalization	interface
Ultrapure water	generalization	water
Ultrapure water	generalization	term
cassock	generalization	item
cassock	generalization	literal meaning
Trade	generalization	gay nightclub
Bologna sausage	generalization	product
Keshi	generalization	word
number	generalization	framework
monstrance	generalization	vessel
Portrait of Mary Adeline Williams	generalization	title
Carshalton	generalization	suburb
Chinese Taipei baseball team	generalization	national team
Petit Musée de l'Argenterie	generalization	museum of decorative arts
Petit Musée de l'Argenterie	generalization	Reuilly-Diderot
Dagupan	generalization	independent component city
Dagupan	generalization	financial center
Dagupan	generalization	centers
Semolina porridge	generalization	porridge
Semolina porridge	generalization	meal
sinh	generalization	skirt
Toro Negro State Forest	generalization	forests
Toro Negro State Forest	generalization	cloud forest
Trianglepoint	generalization	form
S and Marper v United Kingdom	generalization	case
Jason Yates	generalization	contemporary artist
Taiwan Dancer TD-3	generalization	amateur-built aircraft
Hwangpomuk	generalization	food
MitraClip	generalization	novel
MitraClip	generalization	alternative
MitraClip	generalization	method
Paperchase	generalization	chain
HaShas	generalization	celebration
HaShas	generalization	obligation
spectacled caiman	generalization	crocodilia
Turkish coffee	generalization	method
Turkish coffee	generalization	Intangible Cultural Heritage
electromagnet	generalization	type
Piana degli Albanesi	generalization	comune
Piana degli Albanesi	generalization	settlement
patellar network	generalization	network
Quest of the Historical Jesus	generalization	work
Guoba	generalization	food ingredient
Rajapolah	generalization	district
Rajapolah	generalization	subdistricts
Sentinel Returns	generalization	video game
Sentinel Returns	generalization	sequel
polvorón	generalization	type
Audi R10 TDI	generalization	racing car
Audi R10 TDI	generalization	classic
bicycle tire	generalization	tire
Drumcliff	generalization	civil parish
Lady of Guardamar	generalization	bust
Erik O'Eir	generalization	artist
Sawdust	generalization	by-product
Sawdust	generalization	byproduct
Sawdust	generalization	component
Fescennine Verses	generalization	kinds
Olomoucké syrečky	generalization	soft cheese
Olomoucké syrečky	generalization	cheese
Naqus	generalization	bell
Mapuche medicine	generalization	system
Death Ray	generalization	novel
Death Ray	generalization	surface
RAMBO	generalization	cluster
Queen of Puddings	generalization	dessert
Doubles	generalization	street food
Doubles	generalization	sandwich
Doubles	generalization	fast food
Colony	generalization	restaurant
Slatko	generalization	fruit preserve
Certified General Accountants Association of Canada	generalization	body formed
article	generalization	system
herb grinder	generalization	device
Sunday roast	generalization	main meal
Iowa High School Athletic Association	generalization	body
Iowa High School Athletic Association	generalization	member
Iowa High School Athletic Association	generalization	state
It	generalization	film
turlough	generalization	type
Immigration Depot	generalization	building complex
Immigration Depot	generalization	Indian ancestry
Harris Valley	generalization	valley
Modular Sleep System	generalization	sleeping bag
Hamer v. Sidway	generalization	case
Bleuette	generalization	doll
Arminghall	generalization	village
Sandford-on-Thames	generalization	village
Amazing Race 20	generalization	installment
font	generalization	size
dunce cap	generalization	pointed hat
Maxon Motor	generalization	supplier
Sørup runestone	generalization	runestone
tinsmith	generalization	person
Plain weave	generalization	basic
Buddhist cosmology	generalization	description
Parish Church	generalization	church in
Hawikuh Ruins	generalization	National Historic Landmark
National Institute of Water Sports	generalization	body
National Institute of Water Sports	generalization	India Tourism Development Corporation
Column	generalization	monument
Inca road system	generalization	Inca Trail to Machu Picchu
Nietzsche Music Project	generalization	organization
M113	generalization	armored personnel carrier
SZD-30 Pirat	generalization	glider aircraft
SZD-30 Pirat	generalization	construction
Escape Plan	generalization	film starring
Escape Plan	generalization	prosecutor
Force multiplication	generalization	factor
Shooting Star	generalization	superheroine
Shooting Star	generalization	member
Robert E. Murray	generalization	CEO
Robert E. Murray	generalization	operators
Guerrero	generalization	states
Co.	generalization	manufacturer
Biogas	generalization	renewable energy source
Biogas	generalization	methane
Jackson	generalization	title character
Jackson	generalization	demigod
Jackson	generalization	Poseidon
Drive	generalization	song
optical solar reflector	generalization	emitter
Yazali	generalization	village
Yazali	generalization	village
Conidiosporomyces	generalization	genus
oak	generalization	tree
John Lewis Partnership	generalization	company
John Lewis Partnership	generalization	private company
string theory	generalization	theoretical framework
Srimantham	generalization	combination
Relic	generalization	horror film
Bến Dược Memorial Temple	generalization	project
Claus	generalization	town
Corinna	generalization	town
Minihawk	generalization	amateur-built aircraft
Charquicán	generalization	dish
Kraków Old Town	generalization	district of Kraków
Kraków Old Town	generalization	districts
Kraków Old Town	generalization	Historic Monuments
Chainsaw Massacre	generalization	horror film
Chainsaw Massacre	generalization	reboot
Oxford Saints American Football Club	generalization	American football club
Korku	generalization	community
Brick Schoolhouse	generalization	one-room schoolhouse
Brick Schoolhouse	generalization	school building
Brick Schoolhouse	generalization	structure
Eugenia	generalization	community
West Coast Cooler	generalization	alcoholic beverage
company	generalization	graduate
armor	generalization	armor
article	generalization	disc
article	generalization	Cori Celesti
Morodvis	generalization	village
Morodvis	generalization	site
rolling ball clock	generalization	clock
BMX racing	generalization	type
Ndau	generalization	ethnic group
Polistes annularis	generalization	ant
Stilp	generalization	House of Representatives
Stilp	generalization	attorney
Oprah Gail Winfrey	generalization	media proprietor
Oprah Gail Winfrey	generalization	woman
Calvert Extra	generalization	Blended whiskey
Participism	generalization	political philosophy
Eretria	generalization	town
diesel particulate filter	generalization	device
Hot Stuff the Little Devil	generalization	character
United Communist League of Bangladesh	generalization	political party
United Communist League of Bangladesh	generalization	general secretary
153rd Cavalry Regiment	generalization	unit
food rotation system	generalization	unit
Marek Gazdzicki	generalization	nuclear physicist
Darjeeling	generalization	headquarters
plastic bag	generalization	type
Para-Ski VX	generalization	powered parachute
Rene Kulitja	generalization	artist
Rene Kulitja	generalization	Dreaming
National Woodcutters Rally	generalization	political party
Pollux	generalization	mountain
Pollux	generalization	lower
music of Niue	generalization	island
Alex Collier	generalization	American citizen
Fort Crockett	generalization	reservation
Wacissa River	generalization	stream
Qaqortoq Museum	generalization	museum
Qaqortoq Museum	generalization	member
Momo	generalization	fantasy novel
Aegina Treasure	generalization	hoard
A	generalization	word
Aluminium diboride	generalization	chemical compound
Aluminium diboride	generalization	compounds
veggie burger	generalization	style
Ploidy	generalization	number
Ploidy	generalization	number
Richard Anderson Falk	generalization	professor emeritus
Ugardanti	generalization	composition
Ugardanti	generalization	term
vermicularis	generalization	type species
Mojo	generalization	amulet
Mojo	generalization	prayer
Military Commendation Medal	generalization	military decoration
Military Commendation Medal	generalization	star
Yıldız Holding	generalization	manufacturer
Yıldız Holding	generalization	USD
Interexchange Carrier	generalization	term
Henry	generalization	round
Pointon	generalization	village
Marcia Mitzman Gaven	generalization	American actress
Self-flagellation	generalization	act
process	generalization	precursor
snowmobile	generalization	vehicle designed
Quantum Cloud	generalization	sculpture
Quantum Cloud	generalization	sculpture
Apollo et Hyacinthus	generalization	opera
Apollo et Hyacinthus	generalization	opera
Santa Clara del Cobre	generalization	town
Santa Clara del Cobre	generalization	Salvador Escalante
Bishwanath	generalization	Sylhet District
Bishwanath	generalization	Upazila
South China Sea	generalization	marginal sea
Chromatography column	generalization	device
Iron Ring	generalization	ring
Iron Ring	generalization	symbol
Missa Papae Marcelli	generalization	mass
Villa Serego	generalization	villa
Anna Mae Bullock	generalization	singer
Anna Mae Bullock	generalization	citizen
927th Air Refueling Wing	generalization	unit
927th Air Refueling Wing	generalization	associate unit
Singapore	generalization	Muslim
